transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,channel,category,description,is_debit
TXN001742,ACC00247,CUST0069,2023-07-24,7855.18,TRANSFER,ONLINE,GROCERIES,Transaction 1742,True
TXN001743,ACC00199,CUST0085,2023-01-23,5453.5,TRANSFER,ONLINE,ENTERTAINMENT,Transaction 1743,True
TXN001744,ACC00033,CUST0008,2022-11-29,1458.98,WITHDRAWAL,WIRE,OTHER,Transaction 1744,True
TXN001745,ACC00246,CUST0099,2023-12-21,298.86,PAYMENT,MOBILE,SALARY,Transaction 1745,False
TXN001746,ACC00109,CUST0151,2022-12-10,1902.25,PAYMENT,WIRE,TRANSFER,Transaction 1746,True
TXN001747,ACC00117,CUST0024,2024-10-09,5575.02,PAYMENT,MOBILE,GROCERIES,Transaction 1747,False
TXN001748,ACC00102,CUST0138,2022-03-27,364.76,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 1748,False
TXN001749,ACC00009,CUST0092,2024-02-02,6487.52,PAYMENT,ONLINE,GROCERIES,Transaction 1749,False
TXN001750,ACC00044,CUST0025,2022-10-02,8430.38,FEE,WIRE,ENTERTAINMENT,Transaction 1750,True
TXN001751,ACC00304,CUST0014,2022-10-06,4734.82,FEE,WIRE,TRANSFER,Transaction 1751,False
TXN001752,ACC00062,CUST0186,2022-03-08,7861.68,TRANSFER,BRANCH,GROCERIES,Transaction 1752,False
TXN001753,ACC00151,CUST0132,2022-03-21,8586.71,DEPOSIT,ATM,TRANSFER,Transaction 1753,True
TXN001754,ACC00133,CUST0116,2024-02-17,9992.81,TRANSFER,ATM,OTHER,Transaction 1754,False
TXN001755,ACC00039,CUST0041,2024-12-23,3638.49,PAYMENT,ATM,TRANSFER,Transaction 1755,False
TXN001756,ACC00209,CUST0049,2022-02-16,262.45,TRANSFER,ATM,RENT,Transaction 1756,True
TXN001757,ACC00071,CUST0035,2024-12-11,6029.46,DEPOSIT,ATM,SALARY,Transaction 1757,True
TXN001758,ACC00136,CUST0051,2023-11-15,3183.8,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1758,True
TXN001759,ACC00299,CUST0156,2022-06-11,2315.96,TRANSFER,ATM,OTHER,Transaction 1759,True
TXN001760,ACC00282,CUST0152,2023-09-01,9063.29,TRANSFER,ONLINE,UTILITIES,Transaction 1760,True
TXN001761,ACC00160,CUST0079,2024-05-10,930.58,TRANSFER,ATM,TRANSFER,Transaction 1761,True
TXN001762,ACC00071,CUST0035,2022-05-21,944.06,FEE,ONLINE,SALARY,Transaction 1762,False
TXN001763,ACC00022,CUST0128,2024-08-18,8095.2,PAYMENT,WIRE,SALARY,Transaction 1763,False
TXN001764,ACC00082,CUST0040,2023-05-23,821.01,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1764,True
TXN001765,ACC00323,CUST0150,2022-02-04,4703.69,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1765,True
TXN001766,ACC00209,CUST0049,2022-01-11,6814.43,TRANSFER,WIRE,OTHER,Transaction 1766,True
TXN001767,ACC00253,CUST0175,2023-05-03,594.66,WITHDRAWAL,WIRE,TRANSFER,Transaction 1767,False
TXN001768,ACC00099,CUST0139,2024-12-16,2927.77,WITHDRAWAL,MOBILE,ENTERTAINMENT,Transaction 1768,False
TXN001769,ACC00297,CUST0013,2023-08-13,2694.33,FEE,ONLINE,TRANSFER,Transaction 1769,False
TXN001770,ACC00131,CUST0007,2024-10-16,15.52,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1770,True
TXN001771,ACC00130,CUST0131,2022-09-20,5766.58,FEE,ONLINE,TRANSFER,Transaction 1771,True
TXN001772,ACC00068,CUST0064,2022-03-24,2309.33,WITHDRAWAL,ONLINE,TRANSFER,Transaction 1772,True
TXN001773,ACC00203,CUST0140,2022-09-30,9652.23,TRANSFER,ONLINE,ENTERTAINMENT,Transaction 1773,True
TXN001774,ACC00334,CUST0188,2023-03-07,7172.65,DEPOSIT,MOBILE,SALARY,Transaction 1774,False
TXN001775,ACC00106,CUST0022,2024-07-04,1444.69,DEPOSIT,ATM,GROCERIES,Transaction 1775,False
TXN001776,ACC00194,CUST0078,2024-11-28,6803.46,PAYMENT,BRANCH,OTHER,Transaction 1776,True
TXN001777,ACC00106,CUST0022,2024-03-08,3532.43,WITHDRAWAL,MOBILE,UTILITIES,Transaction 1777,False
TXN001778,ACC00224,CUST0077,2022-04-11,2521.86,PAYMENT,MOBILE,RENT,Transaction 1778,True
TXN001779,ACC00031,CUST0065,2024-07-28,5243.3,WITHDRAWAL,MOBILE,SALARY,Transaction 1779,False
TXN001780,ACC00073,CUST0181,2023-08-04,2794.0,PAYMENT,ONLINE,UTILITIES,Transaction 1780,True
TXN001781,ACC00301,CUST0160,2024-07-19,3479.08,WITHDRAWAL,MOBILE,RENT,Transaction 1781,False
TXN001782,ACC00245,CUST0046,2024-03-10,2697.13,PAYMENT,BRANCH,UTILITIES,Transaction 1782,True
TXN001783,ACC00009,CUST0092,2023-04-26,6452.56,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1783,True
TXN001784,ACC00057,CUST0089,2023-07-03,7212.71,FEE,ATM,TRANSFER,Transaction 1784,True
TXN001785,ACC00140,CUST0081,2024-11-23,7994.81,PAYMENT,ONLINE,SALARY,Transaction 1785,True
TXN001786,ACC00124,CUST0145,2023-08-03,2521.74,WITHDRAWAL,WIRE,OTHER,Transaction 1786,True
TXN001787,ACC00322,CUST0111,2024-10-14,9774.54,DEPOSIT,BRANCH,SALARY,Transaction 1787,False
TXN001788,ACC00284,CUST0081,2024-05-09,5679.94,DEPOSIT,MOBILE,RENT,Transaction 1788,True
TXN001789,ACC00056,CUST0174,2023-09-20,7209.09,PAYMENT,ATM,TRANSFER,Transaction 1789,False
TXN001790,ACC00301,CUST0160,2023-02-13,6288.84,FEE,WIRE,ENTERTAINMENT,Transaction 1790,False
TXN001791,ACC00050,CUST0175,2024-02-18,4719.07,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1791,True
TXN001792,ACC00173,CUST0138,2024-01-01,4714.37,WITHDRAWAL,WIRE,GROCERIES,Transaction 1792,False
TXN001793,ACC00117,CUST0024,2024-06-01,9575.06,DEPOSIT,ONLINE,SALARY,Transaction 1793,True
TXN001794,ACC00119,CUST0071,2024-04-21,8665.65,WITHDRAWAL,MOBILE,UTILITIES,Transaction 1794,True
TXN001795,ACC00053,CUST0118,2024-06-22,7184.59,WITHDRAWAL,BRANCH,RENT,Transaction 1795,False
TXN001796,ACC00050,CUST0175,2022-03-16,2565.31,FEE,MOBILE,SALARY,Transaction 1796,False
TXN001797,ACC00330,CUST0018,2024-07-10,8931.13,DEPOSIT,ATM,RENT,Transaction 1797,True
TXN001798,ACC00048,CUST0107,2023-05-28,7911.2,FEE,BRANCH,SALARY,Transaction 1798,False
TXN001799,ACC00142,CUST0126,2022-12-09,6573.31,DEPOSIT,MOBILE,OTHER,Transaction 1799,True
TXN001800,ACC00211,CUST0083,2023-11-09,1001.84,FEE,WIRE,RENT,Transaction 1800,False
TXN001801,ACC00001,CUST0129,2024-05-24,6964.09,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 1801,True
TXN001802,ACC00014,CUST0095,2022-07-19,9807.07,FEE,ONLINE,TRANSFER,Transaction 1802,False
TXN001803,ACC00099,CUST0139,2022-12-19,8223.32,WITHDRAWAL,ONLINE,TRANSFER,Transaction 1803,True
TXN001804,ACC00101,CUST0171,2023-03-05,1977.25,TRANSFER,MOBILE,SALARY,Transaction 1804,False
TXN001805,ACC00116,CUST0048,2022-10-03,315.88,WITHDRAWAL,ATM,TRANSFER,Transaction 1805,False
TXN001806,ACC00222,CUST0158,2022-11-12,6879.48,WITHDRAWAL,MOBILE,UTILITIES,Transaction 1806,True
TXN001807,ACC00088,CUST0107,2024-02-07,352.26,WITHDRAWAL,MOBILE,SALARY,Transaction 1807,True
TXN001808,ACC00081,CUST0077,2023-03-10,733.06,PAYMENT,ONLINE,UTILITIES,Transaction 1808,True
TXN001809,ACC00086,CUST0037,2023-06-30,7137.26,FEE,WIRE,ENTERTAINMENT,Transaction 1809,False
TXN001810,ACC00232,CUST0194,2022-11-19,8287.93,FEE,WIRE,TRANSFER,Transaction 1810,True
TXN001811,ACC00230,CUST0100,2024-05-20,1722.18,PAYMENT,ATM,GROCERIES,Transaction 1811,False
TXN001812,ACC00311,CUST0182,2023-03-15,9262.2,DEPOSIT,BRANCH,UTILITIES,Transaction 1812,False
TXN001813,ACC00193,CUST0198,2024-08-10,9272.55,FEE,ONLINE,OTHER,Transaction 1813,True
TXN001814,ACC00028,CUST0148,2023-04-16,7370.3,FEE,ONLINE,ENTERTAINMENT,Transaction 1814,False
TXN001815,ACC00203,CUST0140,2022-10-04,529.26,WITHDRAWAL,WIRE,RENT,Transaction 1815,True
TXN001816,ACC00124,CUST0145,2022-04-14,5084.65,FEE,WIRE,SALARY,Transaction 1816,True
TXN001817,ACC00276,CUST0024,2022-06-21,3391.78,FEE,ONLINE,GROCERIES,Transaction 1817,False
TXN001818,ACC00171,CUST0198,2022-10-06,8281.27,DEPOSIT,MOBILE,UTILITIES,Transaction 1818,True
TXN001819,ACC00072,CUST0171,2023-03-28,6988.06,DEPOSIT,WIRE,RENT,Transaction 1819,False
TXN001820,ACC00037,CUST0095,2024-05-14,7209.48,FEE,ONLINE,TRANSFER,Transaction 1820,False
TXN001821,ACC00236,CUST0145,2022-12-04,6813.71,TRANSFER,ONLINE,SALARY,Transaction 1821,True
TXN001822,ACC00014,CUST0095,2022-02-19,8628.99,DEPOSIT,ONLINE,GROCERIES,Transaction 1822,True
TXN001823,ACC00327,CUST0153,2022-06-16,827.24,WITHDRAWAL,MOBILE,OTHER,Transaction 1823,True
TXN001824,ACC00225,CUST0110,2024-01-31,573.42,FEE,ONLINE,TRANSFER,Transaction 1824,True
TXN001825,ACC00181,CUST0039,2023-10-03,3791.07,DEPOSIT,WIRE,TRANSFER,Transaction 1825,False
TXN001826,ACC00150,CUST0137,2023-06-19,1593.59,FEE,BRANCH,ENTERTAINMENT,Transaction 1826,False
TXN001827,ACC00148,CUST0023,2024-10-02,5222.7,DEPOSIT,BRANCH,RENT,Transaction 1827,False
TXN001828,ACC00257,CUST0057,2022-03-28,3141.82,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1828,False
TXN001829,ACC00240,CUST0191,2022-02-23,442.42,DEPOSIT,ONLINE,TRANSFER,Transaction 1829,False
TXN001830,ACC00126,CUST0078,2024-02-13,3454.18,TRANSFER,ONLINE,GROCERIES,Transaction 1830,False
TXN001831,ACC00272,CUST0026,2022-11-04,4052.43,FEE,ONLINE,RENT,Transaction 1831,False
TXN001832,ACC00077,CUST0180,2023-07-06,5117.31,TRANSFER,ATM,TRANSFER,Transaction 1832,True
TXN001833,ACC00188,CUST0037,2023-09-28,8215.96,FEE,MOBILE,TRANSFER,Transaction 1833,True
TXN001834,ACC00283,CUST0176,2022-03-22,6250.54,DEPOSIT,MOBILE,RENT,Transaction 1834,True
TXN001835,ACC00211,CUST0083,2024-07-31,6181.29,DEPOSIT,WIRE,OTHER,Transaction 1835,True
TXN001836,ACC00065,CUST0035,2022-05-13,608.06,DEPOSIT,ONLINE,OTHER,Transaction 1836,False
TXN001837,ACC00130,CUST0131,2024-12-18,1243.52,FEE,WIRE,TRANSFER,Transaction 1837,True
TXN001838,ACC00134,CUST0174,2023-06-14,9621.56,WITHDRAWAL,WIRE,UTILITIES,Transaction 1838,False
TXN001839,ACC00128,CUST0093,2024-11-22,1939.37,WITHDRAWAL,WIRE,TRANSFER,Transaction 1839,True
TXN001840,ACC00205,CUST0200,2023-07-03,2423.03,DEPOSIT,BRANCH,TRANSFER,Transaction 1840,False
TXN001841,ACC00317,CUST0198,2023-08-28,7260.17,FEE,WIRE,TRANSFER,Transaction 1841,False
TXN001842,ACC00209,CUST0049,2023-09-02,1586.77,WITHDRAWAL,MOBILE,OTHER,Transaction 1842,True
TXN001843,ACC00189,CUST0096,2024-12-18,4309.46,DEPOSIT,ATM,OTHER,Transaction 1843,False
TXN001844,ACC00043,CUST0019,2024-08-04,8734.57,PAYMENT,ATM,TRANSFER,Transaction 1844,False
TXN001845,ACC00081,CUST0077,2023-12-28,9461.47,TRANSFER,ATM,OTHER,Transaction 1845,True
TXN001846,ACC00096,CUST0106,2024-04-05,7886.8,TRANSFER,ATM,ENTERTAINMENT,Transaction 1846,True
TXN001847,ACC00151,CUST0132,2023-01-28,9592.23,DEPOSIT,ONLINE,UTILITIES,Transaction 1847,False
TXN001848,ACC00158,CUST0041,2024-04-22,7921.15,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1848,True
TXN001849,ACC00116,CUST0048,2022-08-12,3684.35,FEE,WIRE,ENTERTAINMENT,Transaction 1849,True
TXN001850,ACC00142,CUST0126,2023-11-11,7255.22,WITHDRAWAL,MOBILE,ENTERTAINMENT,Transaction 1850,True
TXN001851,ACC00345,CUST0036,2023-11-28,376.37,DEPOSIT,ATM,RENT,Transaction 1851,True
TXN001852,ACC00111,CUST0089,2023-03-04,9697.35,TRANSFER,BRANCH,OTHER,Transaction 1852,False
TXN001853,ACC00301,CUST0160,2023-10-08,8834.92,DEPOSIT,MOBILE,TRANSFER,Transaction 1853,True
TXN001854,ACC00073,CUST0181,2022-07-29,901.49,FEE,MOBILE,ENTERTAINMENT,Transaction 1854,False
TXN001855,ACC00064,CUST0155,2022-04-09,6064.96,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 1855,True
TXN001856,ACC00324,CUST0078,2023-02-10,4926.32,WITHDRAWAL,MOBILE,TRANSFER,Transaction 1856,False
TXN001857,ACC00116,CUST0048,2022-03-22,8823.95,DEPOSIT,ONLINE,SALARY,Transaction 1857,False
TXN001858,ACC00168,CUST0101,2024-03-08,953.98,FEE,MOBILE,OTHER,Transaction 1858,True
TXN001859,ACC00006,CUST0148,2023-01-14,2087.83,DEPOSIT,ONLINE,ENTERTAINMENT,Transaction 1859,True
TXN001860,ACC00172,CUST0102,2024-04-29,1121.03,WITHDRAWAL,WIRE,ENTERTAINMENT,Transaction 1860,True
TXN001861,ACC00126,CUST0078,2024-02-12,3339.19,PAYMENT,ATM,TRANSFER,Transaction 1861,False
TXN001862,ACC00306,CUST0173,2022-09-03,9603.73,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1862,True
TXN001863,ACC00201,CUST0115,2024-01-24,6097.82,TRANSFER,BRANCH,SALARY,Transaction 1863,True
TXN001864,ACC00160,CUST0079,2022-05-26,8085.33,FEE,WIRE,GROCERIES,Transaction 1864,True
TXN001865,ACC00277,CUST0076,2023-08-22,2259.22,PAYMENT,WIRE,UTILITIES,Transaction 1865,False
TXN001866,ACC00014,CUST0095,2022-10-13,7565.46,PAYMENT,BRANCH,RENT,Transaction 1866,True
TXN001867,ACC00111,CUST0089,2024-11-01,1479.68,WITHDRAWAL,MOBILE,GROCERIES,Transaction 1867,False
TXN001868,ACC00173,CUST0138,2024-05-06,768.37,TRANSFER,ONLINE,TRANSFER,Transaction 1868,False
TXN001869,ACC00067,CUST0132,2024-11-30,5361.51,DEPOSIT,ATM,TRANSFER,Transaction 1869,True
TXN001870,ACC00173,CUST0138,2023-05-02,4924.26,PAYMENT,MOBILE,UTILITIES,Transaction 1870,True
TXN001871,ACC00266,CUST0079,2022-07-16,1166.01,WITHDRAWAL,MOBILE,OTHER,Transaction 1871,True
TXN001872,ACC00022,CUST0128,2023-01-31,8748.42,DEPOSIT,WIRE,RENT,Transaction 1872,False
TXN001873,ACC00200,CUST0102,2024-03-25,8845.51,DEPOSIT,ONLINE,UTILITIES,Transaction 1873,True
TXN001874,ACC00234,CUST0187,2022-05-29,3204.46,WITHDRAWAL,ONLINE,RENT,Transaction 1874,True
TXN001875,ACC00131,CUST0007,2023-11-29,3558.6,PAYMENT,WIRE,ENTERTAINMENT,Transaction 1875,True
TXN001876,ACC00224,CUST0077,2022-08-11,4854.38,PAYMENT,MOBILE,OTHER,Transaction 1876,True
TXN001877,ACC00319,CUST0162,2023-03-08,9839.21,TRANSFER,ATM,TRANSFER,Transaction 1877,True
TXN001878,ACC00060,CUST0036,2023-05-11,3040.76,FEE,ONLINE,OTHER,Transaction 1878,False
TXN001879,ACC00100,CUST0162,2023-12-03,2985.1,PAYMENT,WIRE,TRANSFER,Transaction 1879,True
TXN001880,ACC00209,CUST0049,2022-04-05,2120.4,TRANSFER,WIRE,TRANSFER,Transaction 1880,True
TXN001881,ACC00028,CUST0148,2022-07-29,6670.59,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1881,True
TXN001882,ACC00260,CUST0052,2024-01-25,9931.91,FEE,ONLINE,OTHER,Transaction 1882,False
TXN001883,ACC00147,CUST0109,2023-01-08,9349.68,PAYMENT,ATM,ENTERTAINMENT,Transaction 1883,True
TXN001884,ACC00207,CUST0100,2024-05-11,7666.52,FEE,MOBILE,OTHER,Transaction 1884,False
TXN001885,ACC00283,CUST0176,2024-07-23,897.46,FEE,ATM,RENT,Transaction 1885,False
TXN001886,ACC00297,CUST0013,2024-02-26,6368.13,FEE,BRANCH,RENT,Transaction 1886,False
TXN001887,ACC00290,CUST0106,2022-07-30,2944.78,FEE,ATM,ENTERTAINMENT,Transaction 1887,True
TXN001888,ACC00090,CUST0063,2023-01-25,1084.44,WITHDRAWAL,ATM,OTHER,Transaction 1888,True
TXN001889,ACC00221,CUST0027,2024-04-07,5639.59,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1889,True
TXN001890,ACC00286,CUST0170,2024-08-26,1550.85,DEPOSIT,MOBILE,OTHER,Transaction 1890,False
TXN001891,ACC00016,CUST0047,2024-06-24,1739.97,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1891,True
TXN001892,ACC00267,CUST0087,2023-03-28,3258.46,FEE,ATM,TRANSFER,Transaction 1892,True
TXN001893,ACC00267,CUST0087,2022-10-11,6572.93,FEE,ONLINE,OTHER,Transaction 1893,False
TXN001894,ACC00002,CUST0183,2023-12-07,9600.25,DEPOSIT,BRANCH,TRANSFER,Transaction 1894,False
TXN001895,ACC00175,CUST0112,2022-03-03,5492.97,WITHDRAWAL,MOBILE,ENTERTAINMENT,Transaction 1895,False
TXN001896,ACC00279,CUST0170,2022-10-28,4342.02,TRANSFER,ONLINE,OTHER,Transaction 1896,False
TXN001897,ACC00294,CUST0184,2024-02-14,3447.83,DEPOSIT,BRANCH,SALARY,Transaction 1897,False
TXN001898,ACC00219,CUST0108,2022-07-21,6720.44,WITHDRAWAL,BRANCH,OTHER,Transaction 1898,False
TXN001899,ACC00293,CUST0163,2023-11-21,9804.76,DEPOSIT,ATM,OTHER,Transaction 1899,True
TXN001900,ACC00137,CUST0017,2024-03-27,5415.14,WITHDRAWAL,WIRE,OTHER,Transaction 1900,False
TXN001901,ACC00261,CUST0184,2023-07-11,6260.79,DEPOSIT,ONLINE,OTHER,Transaction 1901,True
TXN001902,ACC00245,CUST0046,2023-04-04,10.78,FEE,MOBILE,ENTERTAINMENT,Transaction 1902,False
TXN001903,ACC00200,CUST0102,2022-05-09,9984.44,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1903,True
TXN001904,ACC00039,CUST0041,2022-06-16,6683.48,FEE,ATM,OTHER,Transaction 1904,True
TXN001905,ACC00025,CUST0183,2022-05-16,3752.54,DEPOSIT,WIRE,TRANSFER,Transaction 1905,False
TXN001906,ACC00042,CUST0196,2023-08-24,6298.99,DEPOSIT,ATM,SALARY,Transaction 1906,False
TXN001907,ACC00209,CUST0049,2022-12-29,8629.12,FEE,BRANCH,OTHER,Transaction 1907,False
TXN001908,ACC00329,CUST0146,2024-04-22,6270.15,DEPOSIT,ATM,RENT,Transaction 1908,False
TXN001909,ACC00139,CUST0090,2022-02-04,8957.29,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 1909,False
TXN001910,ACC00201,CUST0115,2022-11-29,582.76,PAYMENT,BRANCH,TRANSFER,Transaction 1910,False
TXN001911,ACC00211,CUST0083,2022-09-24,5963.52,TRANSFER,ONLINE,ENTERTAINMENT,Transaction 1911,True
TXN001912,ACC00252,CUST0196,2024-08-29,9228.37,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1912,True
TXN001913,ACC00135,CUST0110,2022-02-16,3973.39,FEE,WIRE,GROCERIES,Transaction 1913,True
TXN001914,ACC00100,CUST0162,2023-02-11,2027.46,WITHDRAWAL,ONLINE,RENT,Transaction 1914,False
TXN001915,ACC00184,CUST0142,2022-12-17,2026.98,PAYMENT,ONLINE,UTILITIES,Transaction 1915,True
TXN001916,ACC00238,CUST0177,2022-01-22,2049.97,WITHDRAWAL,ONLINE,SALARY,Transaction 1916,True
TXN001917,ACC00001,CUST0129,2024-02-17,1127.09,PAYMENT,BRANCH,OTHER,Transaction 1917,False
TXN001918,ACC00068,CUST0064,2024-08-15,4957.99,FEE,ATM,UTILITIES,Transaction 1918,True
TXN001919,ACC00098,CUST0126,2023-03-23,4475.45,FEE,ATM,GROCERIES,Transaction 1919,False
TXN001920,ACC00304,CUST0014,2022-04-11,7260.14,WITHDRAWAL,WIRE,GROCERIES,Transaction 1920,True
TXN001921,ACC00073,CUST0181,2024-03-21,2940.87,DEPOSIT,ONLINE,UTILITIES,Transaction 1921,False
TXN001922,ACC00146,CUST0030,2022-04-19,2365.84,WITHDRAWAL,ATM,OTHER,Transaction 1922,True
TXN001923,ACC00204,CUST0145,2024-08-21,5342.28,WITHDRAWAL,MOBILE,TRANSFER,Transaction 1923,False
TXN001924,ACC00342,CUST0083,2024-11-17,1704.01,WITHDRAWAL,ONLINE,SALARY,Transaction 1924,True
TXN001925,ACC00328,CUST0166,2022-07-08,8781.94,FEE,WIRE,OTHER,Transaction 1925,True
TXN001926,ACC00053,CUST0118,2023-02-01,2611.72,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1926,False
TXN001927,ACC00252,CUST0196,2024-06-15,2339.41,PAYMENT,BRANCH,OTHER,Transaction 1927,True
TXN001928,ACC00059,CUST0136,2024-11-21,1772.99,TRANSFER,MOBILE,SALARY,Transaction 1928,False
TXN001929,ACC00118,CUST0044,2024-07-09,9597.71,DEPOSIT,MOBILE,OTHER,Transaction 1929,False
TXN001930,ACC00207,CUST0100,2022-09-01,4536.28,DEPOSIT,MOBILE,OTHER,Transaction 1930,False
TXN001931,ACC00121,CUST0085,2024-04-09,5183.26,WITHDRAWAL,ONLINE,GROCERIES,Transaction 1931,True
TXN001932,ACC00193,CUST0198,2022-10-22,844.44,WITHDRAWAL,BRANCH,RENT,Transaction 1932,False
TXN001933,ACC00168,CUST0101,2022-11-23,862.81,PAYMENT,ATM,SALARY,Transaction 1933,False
TXN001934,ACC00277,CUST0076,2024-07-05,9370.65,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 1934,True
TXN001935,ACC00038,CUST0099,2024-12-06,6513.37,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 1935,True
TXN001936,ACC00168,CUST0101,2024-03-25,9689.2,FEE,ONLINE,ENTERTAINMENT,Transaction 1936,False
TXN001937,ACC00121,CUST0085,2024-05-30,6234.75,FEE,ATM,OTHER,Transaction 1937,True
TXN001938,ACC00082,CUST0040,2022-09-17,8921.87,DEPOSIT,ATM,OTHER,Transaction 1938,True
TXN001939,ACC00310,CUST0011,2023-04-16,6623.47,FEE,MOBILE,TRANSFER,Transaction 1939,False
TXN001940,ACC00260,CUST0052,2023-08-21,6484.06,TRANSFER,WIRE,GROCERIES,Transaction 1940,True
TXN001941,ACC00332,CUST0158,2022-06-22,2836.38,PAYMENT,WIRE,ENTERTAINMENT,Transaction 1941,False
TXN001942,ACC00019,CUST0156,2024-06-22,917.57,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 1942,False
TXN001943,ACC00230,CUST0100,2024-03-10,4776.54,FEE,BRANCH,SALARY,Transaction 1943,False
TXN001944,ACC00141,CUST0153,2024-02-19,7802.7,FEE,ONLINE,TRANSFER,Transaction 1944,False
TXN001945,ACC00254,CUST0189,2024-12-25,4925.22,FEE,BRANCH,OTHER,Transaction 1945,False
TXN001946,ACC00259,CUST0050,2024-10-15,7185.68,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1946,True
TXN001947,ACC00253,CUST0175,2022-03-20,7905.49,FEE,ATM,TRANSFER,Transaction 1947,True
TXN001948,ACC00205,CUST0200,2023-01-17,6823.7,WITHDRAWAL,ATM,SALARY,Transaction 1948,False
TXN001949,ACC00016,CUST0047,2024-01-09,7555.92,PAYMENT,MOBILE,TRANSFER,Transaction 1949,False
TXN001950,ACC00234,CUST0187,2022-03-20,307.31,DEPOSIT,BRANCH,GROCERIES,Transaction 1950,True
TXN001951,ACC00176,CUST0180,2024-02-07,2683.96,WITHDRAWAL,WIRE,UTILITIES,Transaction 1951,False
TXN001952,ACC00304,CUST0014,2024-03-18,1961.88,TRANSFER,WIRE,GROCERIES,Transaction 1952,True
TXN001953,ACC00327,CUST0153,2023-05-21,6339.86,WITHDRAWAL,WIRE,TRANSFER,Transaction 1953,False
TXN001954,ACC00201,CUST0115,2023-04-01,8663.06,WITHDRAWAL,WIRE,ENTERTAINMENT,Transaction 1954,True
TXN001955,ACC00175,CUST0112,2024-04-09,1645.05,DEPOSIT,ATM,RENT,Transaction 1955,False
TXN001956,ACC00248,CUST0166,2022-12-31,9139.62,TRANSFER,MOBILE,RENT,Transaction 1956,True
TXN001957,ACC00207,CUST0100,2023-03-30,8683.47,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1957,False
TXN001958,ACC00053,CUST0118,2023-04-03,8604.64,FEE,ONLINE,ENTERTAINMENT,Transaction 1958,False
TXN001959,ACC00190,CUST0016,2024-01-20,257.57,PAYMENT,WIRE,GROCERIES,Transaction 1959,False
TXN001960,ACC00287,CUST0130,2023-10-27,157.31,TRANSFER,MOBILE,OTHER,Transaction 1960,False
TXN001961,ACC00134,CUST0174,2023-04-05,77.02,TRANSFER,WIRE,SALARY,Transaction 1961,True
TXN001962,ACC00058,CUST0179,2024-09-12,5990.41,WITHDRAWAL,ONLINE,RENT,Transaction 1962,False
TXN001963,ACC00298,CUST0033,2023-04-29,2692.07,DEPOSIT,ONLINE,OTHER,Transaction 1963,False
TXN001964,ACC00108,CUST0176,2024-03-18,3076.5,TRANSFER,ATM,UTILITIES,Transaction 1964,True
TXN001965,ACC00168,CUST0101,2023-11-03,2023.77,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1965,True
TXN001966,ACC00215,CUST0147,2024-09-01,7278.69,FEE,ONLINE,RENT,Transaction 1966,False
TXN001967,ACC00230,CUST0100,2023-10-12,458.88,FEE,ATM,OTHER,Transaction 1967,True
TXN001968,ACC00330,CUST0018,2022-08-12,2835.5,DEPOSIT,ONLINE,OTHER,Transaction 1968,False
TXN001969,ACC00091,CUST0049,2024-07-24,3829.94,FEE,ONLINE,TRANSFER,Transaction 1969,False
TXN001970,ACC00288,CUST0072,2022-05-04,6051.11,WITHDRAWAL,MOBILE,SALARY,Transaction 1970,False
TXN001971,ACC00185,CUST0152,2022-09-23,2350.86,FEE,WIRE,ENTERTAINMENT,Transaction 1971,False
TXN001972,ACC00206,CUST0026,2022-11-30,8901.96,TRANSFER,WIRE,OTHER,Transaction 1972,False
TXN001973,ACC00214,CUST0151,2022-04-30,9555.51,FEE,WIRE,UTILITIES,Transaction 1973,False
TXN001974,ACC00276,CUST0024,2024-06-24,2796.1,WITHDRAWAL,BRANCH,UTILITIES,Transaction 1974,False
TXN001975,ACC00262,CUST0002,2023-11-22,9831.56,TRANSFER,WIRE,TRANSFER,Transaction 1975,False
TXN001976,ACC00302,CUST0164,2024-05-14,9645.39,TRANSFER,WIRE,GROCERIES,Transaction 1976,True
